onetsoccode,occupation_title,median_annual_wage_2024,mean_annual_wage_2024,total_employment_2024,observed_exposure,pss,pred_productivity_effect,expertise_percentile,"Employment Percent Change, 2024-2034"
11-1011,Chief Executives,206420.0,262930.0,211850.0,0.0333,0.11260509490966797,0.25087982416152954,83.54962921142578,4.3
11-1011,Chief Sustainability Officers,206420.0,262930.0,211850.0,0.0333,0.18131226301193237,0.1623944491147995,76.1648178100586,4.3
11-1021,General and Operations Managers,102950.0,133120.0,3584420.0,0.1378,0.11245641112327576,0.21565210819244385,75.98481750488281,4.4
11-1031,Legislators,44810.0,67390.0,26510.0,0.0,0.06231045722961426,,73.78844451904297,3.4
11-2011,Advertising and Promotions Managers,126960.0,149270.0,21100.0,0.1731,0.1742735505104065,0.24831387400627136,64.66527557373047,-2.2
11-2021,Marketing Managers,161030.0,171520.0,384980.0,0.3195,0.28870904445648193,0.23615087568759918,81.01182556152344,6.6
11-2022,Sales Managers,138060.0,160930.0,603710.0,0.0433,0.14477288722991943,0.24483244121074677,60.65422439575195,4.7
11-2032,Public Relations Managers,138520.0,163520.0,76060.0,0.2315,0.043653011322021484,,67.4883041381836,5.0
11-2033,Fundraising Managers,123480.0,137290.0,36920.0,,0.07277238368988037,,65.31082916259766,4.2
11-3012,Administrative Services Managers,108390.0,126030.0,254140.0,0.0,0.09332740306854248,0.222290500998497,50.482933044433594,4.6
11-3013,Facilities Managers,104690.0,114520.0,141090.0,0.1345,0.3111764192581177,,72.0754165649414,3.8
11-3013,Security Managers,104690.0,114520.0,141090.0,0.1345,0.17859578132629395,,69.07189178466797,3.8
11-3021,Computer and Information Systems Managers,171200.0,187990.0,645970.0,0.1559,0.26119083166122437,0.271365761756897,76.85357666015625,15.2
11-3031,Financial Managers,161700.0,180470.0,818620.0,0.3907,0.2795955538749695,0.2370770126581192,73.11888122558594,14.8
11-3031,Treasurers and Controllers,161700.0,180470.0,818620.0,0.3907,0.3062353730201721,0.22148868441581726,82.6811752319336,14.8
11-3031,Investment Fund Managers,161700.0,180470.0,818620.0,0.3907,0.21438699960708618,0.25,79.4722900390625,14.8
11-3051,Industrial Production Managers,121440.0,129180.0,234380.0,0.0132,0.18829768896102905,0.25887203216552734,58.89146423339844,1.9
11-3051,Quality Control Systems Managers,121440.0,129180.0,234380.0,0.0132,0.19311457872390747,0.24930846691131592,62.5343017578125,1.9
11-3051,Geothermal Production Managers,121440.0,129180.0,234380.0,0.0132,0.3291894197463989,0.23315981030464172,78.30940246582031,1.9
11-3051,Biofuels Production Managers,121440.0,129180.0,234380.0,0.0132,0.12976914644241333,0.11447029560804367,60.85808181762695,1.9
11-3051,Biomass Power Plant Managers,121440.0,129180.0,234380.0,0.0132,0.18006008863449097,0.14690959453582764,66.22737884521484,1.9
11-3051,Hydroelectric Production Managers,121440.0,129180.0,234380.0,0.0132,0.12059703469276428,0.16582076251506805,85.86569213867188,1.9
11-3061,Purchasing Managers,139510.0,150630.0,81240.0,0.2004,0.21090054512023926,0.32781365513801575,65.11813354492188,3.1
11-3071,"Transportation, Storage, and Distribution Managers",102010.0,116010.0,213000.0,0.0956,0.10929369926452637,0.23456205427646637,64.65428924560547,6.1
11-3071,Supply Chain Managers,102010.0,116010.0,213000.0,0.0956,0.14876285195350647,0.2496214359998703,65.29161071777344,6.1
11-3111,Compensation and Benefits Managers,140360.0,156230.0,20070.0,0.0,0.26756277680397034,0.2158588320016861,81.02227783203125,0.2
11-3121,Human Resources Managers,140030.0,160480.0,215520.0,0.0,0.2576634883880615,0.24809673428535461,72.00198364257812,5.0
11-3131,Training and Development Managers,127090.0,140590.0,44960.0,0.3777,0.0941513180732727,0.32302266359329224,67.44872283935547,5.8
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",87980.0,97240.0,5910.0,0.0,0.13694897294044495,0.14162346720695496,67.95136260986328,-1.3
11-9021,Construction Managers,106980.0,119660.0,348330.0,0.1186,0.11133566498756409,0.17977868020534515,72.6678695678711,8.7
11-9031,"Education and Childcare Administrators, Preschool and Daycare",56270.0,62640.0,71620.0,0.0395,0.11618304252624512,0.17060765624046326,72.47638702392578,-2.5
11-9032,"Education Administrators, Kindergarten through Secondary",104070.0,113360.0,319630.0,0.0525,0.22460463643074036,0.14699587225914001,81.7229232788086,-1.5
11-9033,"Education Administrators, Postsecondary",103960.0,124450.0,176420.0,0.0644,0.1940295696258545,0.23272618651390076,80.16136169433594,1.7
11-9041,Architectural and Engineering Managers,167740.0,175710.0,210340.0,0.0306,0.2681889533996582,0.23239712417125702,86.75235748291016,3.8
11-9041,Biofuels/Biodiesel Technology and Product Development Managers,167740.0,175710.0,210340.0,0.0306,0.025844253599643707,0.21823188662528992,98.91034698486328,3.8
11-9051,Food Service Managers,65310.0,72370.0,244230.0,0.0,0.084564208984375,0.15479588508605957,47.29988479614258,6.4
11-9071,Gambling Managers,85580.0,102480.0,4620.0,0.0,0.07970106601715088,0.26434898376464844,41.265071868896484,1.2
11-9072,"Entertainment and Recreation Managers, Except Gambling",77180.0,87060.0,36700.0,,0.05670136213302612,,33.74403762817383,7.7
11-9081,Lodging Managers,68130.0,77460.0,41350.0,0.1215,0.10996025800704956,0.22863925993442535,43.55656051635742,3.4
11-9111,Medical and Health Services Managers,117960.0,137730.0,565840.0,0.0659,0.09377604722976685,0.2231193631887436,81.3475341796875,23.2
11-9121,Natural Sciences Managers,161180.0,173500.0,100870.0,0.0613,0.09362870454788208,0.26746535301208496,95.1648941040039,3.7
11-9121,Clinical Research Coordinators,161180.0,173500.0,100870.0,0.0613,0.23671936988830566,0.25114768743515015,66.47068786621094,3.7
11-9121,Water Resource Specialists,161180.0,173500.0,100870.0,0.0613,0.14095041155815125,0.26586583256721497,86.01437377929688,3.7
11-9131,Postmasters and Mail Superintendents,92730.0,93760.0,13810.0,0.0,0.06933146715164185,0.2705163061618805,48.2159423828125,-3.5
11-9141,"Property, Real Estate, and Community Association Managers",66700.0,82720.0,296640.0,0.1653,0.07939726114273071,0.20098035037517548,51.86359405517578,3.6
11-9151,Social and Community Service Managers,78240.0,86100.0,195490.0,0.1808,0.17730224132537842,0.1686553806066513,71.51676177978516,6.4
11-9161,Emergency Management Directors,86130.0,97700.0,12570.0,0.0,0.20448225736618042,0.21407534182071686,68.66500091552734,3.0
11-9171,Funeral Home Managers,76830.0,85650.0,13120.0,0.0108,0.03872281312942505,0.12433495372533798,45.16167449951172,4.1
11-9179,Fitness and Wellness Coordinators,61340.0,70620.0,10490.0,0.1244,0.08311694860458374,0.19314372539520264,50.35065841674805,6.5
11-9179,Spa Managers,61340.0,70620.0,10490.0,0.1244,0.027450084686279297,0.2753452658653259,42.80356216430664,6.5
11-9199,Regulatory Affairs Managers,136550.0,149890.0,630980.0,0.0686,0.14064782857894897,0.27487966418266296,80.60904693603516,4.5
11-9199,Compliance Managers,136550.0,149890.0,630980.0,0.0686,0.16707533597946167,0.24576802551746368,63.88348388671875,4.5
11-9199,Loss Prevention Managers,136550.0,149890.0,630980.0,0.0686,0.12001633644104004,0.24137279391288757,54.05693054199219,4.5
11-9199,Wind Energy Operations Managers,136550.0,149890.0,630980.0,0.0686,0.11715137958526611,0.1914648860692978,57.99205780029297,4.5
11-9199,Wind Energy Development Managers,136550.0,149890.0,630980.0,0.0686,0.3336227536201477,0.27603793144226074,84.0295181274414,4.5
11-9199,Brownfield Redevelopment Specialists and Site Managers,136550.0,149890.0,630980.0,0.0686,0.16427570581436157,0.2823508083820343,90.30947875976562,4.5
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",96310.0,165600.0,14220.0,0.118,0.09495872259140015,0.30341434478759766,63.201873779296875,8.7
13-1021,"Buyers and Purchasing Agents, Farm Products",,,,,,0.2546202838420868,,
13-1022,"Wholesale and Retail Buyers, Except Farm Products",,,,,,0.2531266212463379,,
13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,,,,,0.24622735381126404,,
13-1031,"Claims Adjusters, Examiners, and Investigators",76790.0,78770.0,305020.0,0.0818,0.11078089475631714,0.26796889305114746,54.591896057128906,-5.1
13-1032,"Insurance Appraisers, Auto Damage",76650.0,77050.0,7790.0,0.0,0.0360909104347229,0.25,47.07854461669922,-8.2
13-1041,Compliance Officers,78420.0,84980.0,397770.0,0.1211,0.09003788232803345,0.32664504647254944,43.17212677001953,3.0
13-1041,Environmental Compliance Inspectors,78420.0,84980.0,397770.0,0.1211,0.19782686233520508,0.2419636845588684,61.06511306762695,3.0
13-1041,Equal Opportunity Representatives and Officers,78420.0,84980.0,397770.0,0.1211,0.1738661229610443,0.32864290475845337,68.87800598144531,3.0
13-1041,Government Property Inspectors and Investigators,78420.0,84980.0,397770.0,0.1211,0.11370474100112915,0.27749645709991455,58.274696350097656,3.0
13-1041,Coroners,78420.0,84980.0,397770.0,0.1211,0.07530465722084045,0.1951950341463089,94.85944366455078,3.0
13-1041,Regulatory Affairs Specialists,78420.0,84980.0,397770.0,0.1211,0.1780145764350891,0.2635522186756134,71.18653869628906,3.0
13-1041,Customs Brokers,78420.0,84980.0,397770.0,0.1211,0.05001556873321533,0.3537234663963318,43.7769660949707,3.0
13-1051,Cost Estimators,77070.0,83160.0,219530.0,0.0,0.11273950338363647,0.25,64.01732635498047,-4.2
13-1071,Human Resources Specialists,72910.0,79730.0,917460.0,0.4034,0.15961796045303345,0.3419998586177826,49.42960739135742,6.2
13-1074,Farm Labor Contractors,48690.0,51910.0,410.0,0.0,-0.08469641208648682,0.06360912322998047,34.38391876220703,6.0
13-1075,Labor Relations Specialists,93500.0,97130.0,64590.0,0.0,0.12775427103042603,0.2615763545036316,80.22734832763672,-0.1
13-1081,Logisticians,80880.0,87600.0,235640.0,0.1571,0.2747148871421814,0.21020396053791046,70.9795150756836,16.7
13-1081,Logistics Engineers,80880.0,87600.0,235640.0,0.1571,0.14131131768226624,0.2657925486564636,73.4347915649414,16.7
13-1081,Logistics Analysts,80880.0,87600.0,235640.0,0.1571,0.11653769016265869,0.2778593599796295,53.70417785644531,16.7
13-1082,Project Management Specialists,100750.0,108100.0,1006160.0,,0.08426135778427124,,42.61031723022461,5.6
13-1111,Management Analysts,101190.0,114710.0,893900.0,0.2435,0.144150972366333,0.20387914776802063,58.73994827270508,8.8
13-1121,"Meeting, Convention, and Event Planners",59440.0,65090.0,134670.0,0.1023,0.06224024295806885,0.2446574717760086,45.39021682739258,4.8
13-1131,Fundraisers,66490.0,73130.0,105930.0,0.0466,0.07449698448181152,0.2530573606491089,46.2320671081543,4.3
13-1141,"Compensation, Benefits, and Job Analysis Specialists",77020.0,82920.0,102370.0,0.0649,0.22800320386886597,0.24945442378520966,80.28063201904297,5.3
13-1151,Training and Development Specialists,65850.0,73760.0,436610.0,0.2793,0.08901560306549072,0.28573742508888245,50.96361541748047,10.8
13-1161,Market Research Analysts and Marketing Specialists,76950.0,86480.0,861140.0,0.6483,0.1958826780319214,0.25,63.05772018432617,6.7
13-1161,Search Marketing Strategists,76950.0,86480.0,861140.0,0.6483,0.13641268014907837,0.2891899645328522,61.522438049316406,6.7
13-1199,Business Continuity Planners,81270.0,92380.0,1128200.0,0.1846,0.19008904695510864,0.2635611593723297,68.53856658935547,3.0
13-1199,Sustainability Specialists,81270.0,92380.0,1128200.0,0.1846,0.11640173196792603,0.28949180245399475,69.67376708984375,3.0
13-1199,Online Merchants,81270.0,92380.0,1128200.0,0.1846,0.20675963163375854,0.30696576833724976,39.9568977355957,3.0
13-1199,Security Management Specialists,81270.0,92380.0,1128200.0,0.1846,0.1670757532119751,,67.29802703857422,3.0
13-2011,Accountants and Auditors,81680.0,93520.0,1448290.0,0.3478,0.2738310992717743,0.2895135283470154,83.43497467041016,4.6
13-2022,Appraisers of Personal and Business Property,,,,,,,,
13-2023,Appraisers and Assessors of Real Estate,,,,,,0.25652530789375305,,
13-2031,Budget Analysts,87930.0,93920.0,47170.0,0.0672,0.04575395584106445,0.25778841972351074,76.2217025756836,1.0
13-2041,Credit Analysts,80970.0,98040.0,67370.0,0.1685,0.18843644857406616,0.2936939597129822,57.62679672241211,-4.4
13-2051,Financial and Investment Analysts,101350.0,116490.0,340580.0,0.5716,0.23502200841903687,,81.5357894897461,5.7
13-2052,Personal Financial Advisors,102140.0,160210.0,270480.0,0.3504,0.24662208557128906,0.25876176357269287,66.71082305908203,9.6
13-2054,Financial Risk Specialists,106000.0,119930.0,56320.0,0.2649,0.2371145486831665,,83.64466094970703,6.5
13-2061,Financial Examiners,90400.0,103650.0,62830.0,0.0428,0.15684565901756287,0.24778233468532562,86.98320007324219,18.5
13-2071,Credit Counselors,50480.0,55890.0,28110.0,0.2341,0.05974781513214111,0.3220728635787964,49.44423294067383,3.3
13-2072,Loan Officers,74180.0,86020.0,290530.0,0.1857,0.13580864667892456,0.2803414762020111,46.85369873046875,1.7
13-2081,"Tax Examiners and Collectors, and Revenue Agents",59740.0,67570.0,53530.0,0.0275,0.21313130855560303,0.2872530221939087,63.55507278442383,-1.8
13-2082,Tax Preparers,50560.0,58860.0,73570.0,0.1283,0.13126444816589355,0.31170642375946045,60.01814651489258,4.5
13-2099,Financial Quantitative Analysts,80190.0,93890.0,127450.0,0.2202,0.04621538519859314,0.38163042068481445,86.56307983398438,3.1
13-2099,"Fraud Examiners, Investigators and Analysts",80190.0,93890.0,127450.0,0.2202,0.24468469619750977,0.2998146712779999,71.33180236816406,3.1
15-1211,Computer Systems Analysts,103790.0,111960.0,497800.0,0.2763,0.0012954473495483398,0.4091570973396301,71.7758560180664,8.7
15-1211,Health Informatics Specialists,103790.0,111960.0,497800.0,0.2763,0.0696277767419815,0.24811860918998718,94.12744903564453,8.7
15-1212,Information Security Analysts,124910.0,127730.0,179430.0,0.4859,0.195040762424469,0.2969501316547394,68.99845123291016,28.5
15-1221,Computer and Information Research Scientists,140910.0,152310.0,38480.0,0.3404,0.1825007200241089,0.3947273790836334,87.14425659179688,19.7
15-1231,Computer Network Support Specialists,73340.0,79610.0,146450.0,0.2867,0.05889415740966797,0.3452182710170746,47.17277145385742,1.8
15-1232,Computer User Support Specialists,60340.0,64990.0,697210.0,0.4685,0.1819990873336792,0.2887909710407257,53.36052703857422,-3.7
15-1241,Computer Network Architects,130390.0,135890.0,177010.0,0.1987,0.2118222713470459,0.3158671259880066,71.87318420410156,11.9
15-1241,Telecommunications Engineering Specialists,130390.0,135890.0,177010.0,0.1987,0.18240207433700562,0.3162471354007721,56.98709487915039,11.9
15-1242,Database Administrators,104620.0,107440.0,73180.0,0.3315,0.17898839712142944,0.4630219042301178,67.42532348632812,-0.7
15-1243,Database Architects,135980.0,142620.0,64770.0,0.5787,0.07505074143409729,0.4121716320514679,70.65238952636719,8.7
15-1243,Data Warehousing Specialists,135980.0,142620.0,64770.0,0.5787,0.1457999348640442,0.46146708726882935,70.48275756835938,8.7
15-1244,Network and Computer Systems Administrators,96800.0,101190.0,318570.0,0.3373,0.19958901405334473,0.4080449342727661,63.52721405029297,-4.2
15-1251,Computer Programmers,98670.0,103640.0,109870.0,0.7451,0.13151395320892334,0.4863798916339874,80.70879364013672,-6.0
15-1252,Software Developers,133080.0,144570.0,1654440.0,0.288,0.20641165971755981,,78.18740844726562,15.8
15-1253,Software Quality Assurance Analysts and Testers,102610.0,110260.0,199800.0,0.5195,0.11474490165710449,0.48137804865837097,59.35565948486328,10.0
15-1254,Web Developers,90930.0,98790.0,78860.0,0.4802,0.1810903549194336,0.48413023352622986,56.89496994018555,7.5
15-1255,Web and Digital Interface Designers,98090.0,111450.0,111400.0,0.249,0.17878836393356323,,63.19447326660156,7.0
15-1255,Video Game Designers,98090.0,111450.0,111400.0,0.249,0.093536376953125,0.3578717112541199,67.3872299194336,7.0
15-1299,Web Administrators,108970.0,116700.0,439380.0,0.3106,0.08679801225662231,0.43688422441482544,51.47981643676758,8.2
15-1299,Geographic Information Systems Technologists and Technicians,108970.0,116700.0,439380.0,0.3106,0.21214663982391357,0.30045056343078613,65.53951263427734,8.2
15-1299,Document Management Specialists,108970.0,116700.0,439380.0,0.3106,0.22595614194869995,0.28648898005485535,50.34519958496094,8.2
15-1299,Penetration Testers,108970.0,116700.0,439380.0,0.3106,0.09790310263633728,,74.11920166015625,8.2
15-1299,Information Security Engineers,108970.0,116700.0,439380.0,0.3106,0.24236947298049927,,78.5843734741211,8.2
15-1299,Digital Forensics Analysts,108970.0,116700.0,439380.0,0.3106,0.0904569923877716,,76.51327514648438,8.2
15-1299,Blockchain Engineers,108970.0,116700.0,439380.0,0.3106,0.2260727882385254,,77.16940307617188,8.2
15-1299,Computer Systems Engineers/Architects,108970.0,116700.0,439380.0,0.3106,0.31717509031295776,0.3804120421409607,79.93897247314453,8.2
15-1299,Information Technology Project Managers,108970.0,116700.0,439380.0,0.3106,0.09079712629318237,0.27944591641426086,52.92203903198242,8.2
15-2011,Actuaries,125770.0,134990.0,28340.0,0.0539,0.10527162253856659,0.25,94.55953216552734,21.8
15-2021,Mathematicians,121680.0,122520.0,2220.0,0.4241,0.032325807958841324,0.5,98.5176773071289,-0.7
15-2031,Operations Research Analysts,91290.0,99120.0,107760.0,0.4288,0.14735975861549377,0.3180440068244934,87.2003402709961,21.5
15-2041,Statisticians,103300.0,112330.0,29800.0,0.2107,0.1569221019744873,0.37733620405197144,87.33851623535156,8.5
15-2041,Biostatisticians,103300.0,112330.0,29800.0,0.2107,0.22168093919754028,0.3333800137042999,87.47498321533203,8.5
15-2051,Data Scientists,112590.0,124590.0,233440.0,0.4605,0.2779088616371155,,77.31986999511719,33.5
15-2051,Business Intelligence Analysts,112590.0,124590.0,233440.0,0.4605,0.26511985063552856,0.3537794351577759,70.2980728149414,33.5
15-2051,Clinical Data Managers,112590.0,124590.0,233440.0,0.4605,0.16292411088943481,0.2951677739620209,57.591732025146484,33.5
15-2099,Bioinformatics Technicians,71490.0,84700.0,4660.0,0.4793,0.2274375557899475,0.44112709164619446,70.84184265136719,4.0
17-1011,"Architects, Except Landscape and Naval",96690.0,103390.0,111140.0,0.0784,0.1443357765674591,0.2577812075614929,87.12422180175781,3.9
17-1012,Landscape Architects,79660.0,88000.0,19580.0,0.0,0.09202969074249268,0.19032900035381317,72.48657989501953,3.5
17-1021,Cartographers and Photogrammetrists,78380.0,82860.0,12790.0,0.08,0.15040776133537292,0.2565033733844757,66.28797912597656,6.4
17-1022,Surveyors,72740.0,76730.0,53080.0,0.0022,0.08971568942070007,0.2460995763540268,80.1889877319336,4.4
17-1022,Geodetic Surveyors,72740.0,76730.0,53080.0,0.0022,0.20364826917648315,0.24639570713043213,64.69290161132812,4.4
17-2011,Aerospace Engineers,134830.0,141180.0,68440.0,0.0753,0.01704307273030281,0.28148606419563293,96.69512176513672,6.1
17-2021,Agricultural Engineers,84630.0,84240.0,1680.0,0.0,0.13819482922554016,0.24609653651714325,95.26504516601562,5.9
17-2031,Bioengineers and Biomedical Engineers,106950.0,115020.0,21860.0,0.1328,0.134874626994133,0.31032291054725647,95.59929656982422,5.2
17-2041,Chemical Engineers,121860.0,128430.0,20330.0,0.0,0.009441636502742767,0.22285276651382446,95.58311462402344,2.6
17-2051,Civil Engineers,99590.0,107050.0,355410.0,0.0081,0.0914294570684433,0.21028926968574524,95.78428649902344,5.0
17-2051,Transportation Engineers,99590.0,107050.0,355410.0,0.0081,0.23405441641807556,0.23853078484535217,89.68814849853516,5.0
17-2051,Water/Wastewater Engineers,99590.0,107050.0,355410.0,0.0081,0.0037117600440979004,0.34632647037506104,96.23660278320312,5.0
17-2061,Computer Hardware Engineers,155020.0,156770.0,75710.0,0.1453,0.06543970108032227,0.37099477648735046,79.01264190673828,7.3
17-2071,Electrical Engineers,111910.0,120980.0,188790.0,0.059,0.1613752543926239,0.2877608835697174,86.46490478515625,7.2
17-2072,"Electronics Engineers, Except Computer",127590.0,132500.0,93940.0,0.0999,0.13449859619140625,0.298798143863678,86.95050048828125,6.2
17-2072,Radio Frequency Identification Device Specialists,127590.0,132500.0,93940.0,0.0999,0.2348688840866089,0.3677714765071869,64.75296783447266,6.2
17-2081,Environmental Engineers,104170.0,110570.0,37950.0,0.0358,0.21188074350357056,0.2858242392539978,86.48465728759766,3.9
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",109660.0,113770.0,23220.0,0.0,0.1323559582233429,0.24783262610435486,86.57516479492188,4.4
17-2111,Fire-Prevention and Protection Engineers,109660.0,113770.0,23220.0,0.0,0.31651461124420166,0.2946888506412506,86.49674224853516,4.4
17-2112,Industrial Engineers,101140.0,107900.0,350230.0,0.0367,0.3544616103172302,0.2610602378845215,79.68487548828125,11.0
17-2112,Human Factors Engineers and Ergonomists,101140.0,107900.0,350230.0,0.0367,0.25944286584854126,0.2582574486732483,86.2776107788086,11.0
17-2112,Validation Engineers,101140.0,107900.0,350230.0,0.0367,0.2135584056377411,0.3212014138698578,73.72819519042969,11.0
17-2112,Manufacturing Engineers,101140.0,107900.0,350230.0,0.0367,0.3368449807167053,0.24033108353614807,81.90521240234375,11.0
17-2121,Marine Engineers and Naval Architects,105670.0,116680.0,8440.0,0.0358,0.14131060242652893,0.22046564519405365,87.45947265625,5.8
17-2131,Materials Engineers,108310.0,116380.0,22770.0,0.0,0.15356142818927765,0.23137906193733215,94.34230041503906,5.7
17-2141,Mechanical Engineers,102320.0,110080.0,286760.0,0.0813,0.16444993019104004,0.22752578556537628,86.90160369873047,9.1
17-2141,Fuel Cell Engineers,102320.0,110080.0,286760.0,0.0813,0.15510772168636322,0.20177717506885529,94.32838439941406,9.1
17-2141,Automotive Engineers,102320.0,110080.0,286760.0,0.0813,0.13647964596748352,0.3481805622577667,95.10175323486328,9.1
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",101020.0,108940.0,6770.0,0.0,0.06091562658548355,0.26872700452804565,95.58792114257812,0.7
17-2161,Nuclear Engineers,127520.0,134980.0,14740.0,0.0,0.020518969744443893,0.23198099434375763,98.74750518798828,-1.1
17-2171,Petroleum Engineers,141280.0,153560.0,18970.0,0.0,0.10211922228336334,0.259837806224823,93.86835479736328,1.3
17-2199,"Energy Engineers, Except Wind and Solar",117750.0,121720.0,150750.0,0.0659,0.22331959009170532,0.2736158072948456,70.56122589111328,2.1
17-2199,Mechatronics Engineers,117750.0,121720.0,150750.0,0.0659,0.08500814437866211,0.2700820565223694,87.41697692871094,2.1
17-2199,Microsystems Engineers,117750.0,121720.0,150750.0,0.0659,0.088929682970047,0.21626746654510498,95.25199890136719,2.1
17-2199,Photonics Engineers,117750.0,121720.0,150750.0,0.0659,0.15143051743507385,0.21117901802062988,95.86274719238281,2.1
17-2199,Robotics Engineers,117750.0,121720.0,150750.0,0.0659,0.2097538411617279,0.28007742762565613,87.27880096435547,2.1
17-2199,Nanosystems Engineers,117750.0,121720.0,150750.0,0.0659,0.1185089498758316,0.24171018600463867,99.01556396484375,2.1
17-2199,Wind Energy Engineers,117750.0,121720.0,150750.0,0.0659,0.14579802751541138,0.2721271514892578,87.0663833618164,2.1
17-2199,Solar Energy Systems Engineers,117750.0,121720.0,150750.0,0.0659,0.4249241352081299,0.20980015397071838,85.96186828613281,2.1
17-3011,Architectural and Civil Drafters,64280.0,68860.0,109550.0,0.0,0.2809632420539856,0.25261807441711426,78.76094818115234,4.1
17-3012,Electrical and Electronics Drafters,73720.0,77960.0,20020.0,0.0889,0.12379217147827148,0.2748561501502991,63.068145751953125,-5.6
17-3013,Mechanical Drafters,68510.0,74040.0,39900.0,0.0,0.24309879541397095,0.2554439306259155,78.82556915283203,-6.5
17-3021,Aerospace Engineering and Operations Technologists and Technicians,79830.0,86330.0,9060.0,0.0,0.16624599695205688,0.16819310188293457,72.35985565185547,8.1
17-3022,Civil Engineering Technologists and Technicians,64200.0,68450.0,62130.0,0.0776,0.27976179122924805,0.3016485571861267,76.19715118408203,2.1
17-3023,Electrical and Electronic Engineering Technologists and Technicians,77180.0,78580.0,92710.0,0.0202,0.37378835678100586,0.15923738479614258,78.96440887451172,0.6
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,70760.0,75710.0,14680.0,0.0,0.22613739967346191,0.16005158424377441,65.54715728759766,1.1
17-3024,Robotics Technicians,70760.0,75710.0,14680.0,0.0,0.21425622701644897,0.26023194193840027,72.08305358886719,1.1
17-3025,Environmental Engineering Technologists and Technicians,58890.0,63070.0,12500.0,0.1029,0.23201870918273926,0.20830044150352478,70.5677261352539,1.2
17-3026,Industrial Engineering Technologists and Technicians,64790.0,69780.0,73410.0,0.0,0.26021808385849,0.1947190761566162,71.4150161743164,1.7
17-3026,Nanotechnology Engineering Technologists and Technicians,64790.0,69780.0,73410.0,0.0,0.29486823081970215,0.10266375541687012,79.99853515625,1.7
17-3027,Mechanical Engineering Technologists and Technicians,68730.0,72450.0,37450.0,0.0683,0.22621706128120422,0.22935722768306732,80.73889923095703,0.0
17-3027,Automotive Engineering Technicians,68730.0,72450.0,37450.0,0.0683,0.3241724371910095,0.18341612815856934,76.94071960449219,0.0
17-3028,Calibration Technologists and Technicians,65040.0,71080.0,15320.0,,0.23263269662857056,,64.5434341430664,4.7
17-3029,Non-Destructive Testing Specialists,77390.0,79740.0,64410.0,0.0,0.1994953751564026,0.1540190428495407,70.6859130859375,1.5
17-3029,Photonics Technicians,77390.0,79740.0,64410.0,0.0,0.180364191532135,0.14636538922786713,76.05455780029297,1.5
17-3031,Surveying and Mapping Technicians,51940.0,56890.0,56720.0,0.0,0.15256816148757935,0.2430499941110611,58.76947021484375,4.5
19-1011,Animal Scientists,79120.0,104970.0,2470.0,0.0,0.00015966594219207764,0.2717724144458771,95.58439636230469,5.8
19-1012,Food Scientists and Technologists,85310.0,92190.0,14370.0,0.0,0.2169777750968933,0.158450186252594,94.17913055419922,6.5
19-1013,Soil and Plant Scientists,71410.0,83040.0,16600.0,0.0513,0.006686031818389893,0.24790620803833008,95.17353057861328,5.4
19-1021,Biochemists and Biophysicists,103650.0,115570.0,34520.0,0.0756,0.02914568781852722,0.2257479727268219,99.61034393310547,5.8
19-1022,Microbiologists,87330.0,95200.0,19760.0,0.0969,0.008518286049365997,0.18997861444950104,96.43061065673828,4.1
19-1023,Zoologists and Wildlife Biologists,72860.0,77920.0,16920.0,0.0606,0.1961657702922821,0.23445314168930054,87.43584442138672,1.6
19-1029,Bioinformatics Scientists,93330.0,100440.0,59710.0,0.2452,0.11540549993515015,0.3339003622531891,90.3405532836914,1.2
19-1029,Molecular and Cellular Biologists,93330.0,100440.0,59710.0,0.2452,0.08821096271276474,0.24018889665603638,98.51652526855469,1.2
19-1029,Geneticists,93330.0,100440.0,59710.0,0.2452,0.0425361730158329,0.28974124789237976,98.80086517333984,1.2
19-1029,Biologists,93330.0,100440.0,59710.0,0.2452,0.08767685294151306,0.2524428069591522,94.65241241455078,1.2
19-1031,Conservation Scientists,67950.0,74310.0,25590.0,0.0,0.3873208165168762,0.21237529814243317,85.87901306152344,3.4
19-1031,Range Managers,67950.0,74310.0,25590.0,0.0,0.06071560084819794,0.18278370797634125,86.29093170166016,3.4
19-1031,Park Naturalists,67950.0,74310.0,25590.0,0.0,0.10464274883270264,0.33279213309288025,54.249900817871094,3.4
19-1032,Foresters,70660.0,74670.0,9650.0,0.0,0.19794276356697083,0.18754199147224426,86.3614730834961,1.2
19-1041,Epidemiologists,83980.0,94160.0,11460.0,0.0,0.045739155262708664,0.21915404498577118,99.19393157958984,16.2
19-1042,"Medical Scientists, Except Epidemiologists",100590.0,112690.0,156300.0,0.0381,0.041276492178440094,0.21369825303554535,99.69168853759766,8.7
19-2011,Astronomers,132170.0,134430.0,1560.0,0.3849,0.10053437948226929,0.21222074329853058,96.69593048095703,2.2
19-2012,Physicists,166290.0,166000.0,21340.0,0.2727,0.011384177953004837,0.38453131914138794,96.44171905517578,4.0
